Sebastián|35|25084559|28577488|
Natalia|40|4467002|43420002|
Andrea|70|40903416|86408543|
Mía|20|3464870|78923533|
Ángel|26|66291871|68856739|
Ángel|5|47546082|40538675|
Andrea|54|52738214|70923889|
Joaquín|66|42350807|30953617|
Joaquín|34|10078363|74168291|
Sebastián|12|6149342|13236272|
Mía|2|24804830|37925122|
Paula|75|53649145|16441189|
Adrián|78|5438682|50687765|
Ángel|24|35342895|22918856|
Gabriel|33|50461702|55595484|
Daniela|58|26589699|24597917|
Andrea|18|28356929|80154996|
Alexander|13|36650506|86326762|
Martina|5|77807831|45194160|
Santiago|54|63841984|70259008|
María|72|47488631|62753316|
Natalia|68|38556753|35201638|
Mariana|19|21456551|5757667|
Paula|2|809408|84394551|
Ángel|74|9660265|14330749|
Mía|65|74666341|73283312|
María|61|5728352|7139928|
Fernanda|20|47343939|89909297|
Gabriel|19|14385517|70659674|
David|36|51167081|64595031|
Emiliano|21|26895945|79074744|
Daniel|10|64296792|22099788|
Nicolás|35|67779963|75914901|
Martina|74|16048449|62367647|
Lucía|53|28447976|70147873|
Samuel|21|19383822|15687926|
Adrián|44|40855459|8450332|
Isabella|41|5492730|13755486|
Valeria|73|6029026|14025142|
Alexander|28|25404027|26920561|
Matías|36|7914293|67681470|
Matías|72|2501808|71967214|
Sofía|4|63778867|57523877|
Emily|51|21217471|76010864|
Emily|24|21449022|56109944|
Ángel|3|58097916|28306739|
Alejandra|9|29341452|49964954|
Adrián|54|67884765|39937144|
Emily|22|8138822|43869882|
María|28|19058364|63624256|
Paula|12|66088322|63681634|
Ximena|21|70268415|45222973|
Martina|25|67765819|62904292|
Andrea|40|58041628|7130408|
Tomás|1|23948919|1773010|
Gabriel|5|79022400|18921563|
Gabriel|71|58076096|22395706|
Lucas|35|15207636|81383529|
Tomás|59|71736155|72836194|
Samantha|47|68937693|37409835|
Martina|73|58658680|60624190|
Diego|37|58000887|61208310|
Emily|40|10074142|69217923|
Nicolás|19|3204272|48014569|
Fernanda|39|6962705|78414754|
Camila|22|22502301|62922592|
Joaquín|68|38778495|81786635|
Matías|75|55706397|41111190|
Ximena|72|19623894|81806913|
Santiago|14|45654505|42339563|
Mariana|41|33295604|45488766|
Sara|69|16237512|8035453|
Alejandra|53|8866093|35374344|
Lucas|22|18208040|52251206|
Sebastián|47|76067571|79402265|
Adrián|36|48572705|57167115|
Andrea|48|37306762|88072011|
Carlos|36|22101289|7081666|
Martina|44|57839790|79267534|
Martina|19|74859483|44037135|
María|5|9567639|50247837|
Fernanda|53|72815135|18669580|
Tomás|0|6269182|58216073|
Alejandra|20|19239475|78238954|
Nicole|70|47218743|28100991|
Joaquín|23|18821132|34989382|
Daniela|67|55828649|29325690|
Natalia|69|17950867|43073601|
Isabella|16|40734763|88951334|
Natalia|57|49192202|20931268|
Ángel|45|2802533|63342447|
Mía|65|2862140|63007582|
Sara|41|78203521|45310160|
Emiliano|0|13454546|71251491|
Samuel|24|61928666|79761610|
Daniela|65|42067217|33175549|
Mía|39|33731284|78577060|
Paula|7|31641437|54460383|
Nicolás|66|2434926|45372749|
Alejandro|13|25691757|1014141|
Emiliano|65|1298214|29545140|
Fernanda|17|49390043|2047372|
Martina|14|53852622|38387928|
Paula|7|31958197|2893066|
Mía|63|7550781|42416081|
Daniela|64|32216813|38736962|
Andrea|45|19563892|80607019|
Isabella|42|72042008|63903063|
Martina|11|33103144|53749777|
Adrián|67|26328091|62550039|
Samantha|33|66654877|39476431|
Alejandro|37|39255416|77171532|
Paula|8|72035181|56118739|
Andrea|3|15760967|60697490|
Samantha|61|18456989|53929906|
Lucía|52|68684038|82930725|
Sara|47|21823844|49726516|
Mía|19|46492593|43575587|
Isabella|42|59658495|47510537|
Sebastián|46|28693420|82305268|
Andrea|79|44267085|75410013|
Sara|15|27933972|11474241|
Camila|3|62137519|84107644|
Emily|19|44272252|11462732|
Isabella|26|51202574|39274163|
Fernanda|29|77740770|42379701|
Carlos|72|41094887|68497286|
Alejandra|8|11814682|63492897|
Nicole|67|41026471|61125457|
Lucas|40|64772698|22432678|
Alejandra|14|59104701|64606686|
Daniela|73|29291069|79182026|
Martina|50|62718060|35811010|
Natalia|75|10254761|20421955|
Alexander|71|46484900|21929763|
Andrea|25|47396720|80206586|
Alejandro|55|18341520|32739992|
Camila|52|11642176|71068247|
Sebastián|48|13086946|75207927|
Mariana|27|19278846|34321554|
Martina|57|66626337|3504114|
Natalia|58|39384720|47929362|
Valeria|17|41182871|42491899|
Carlos|33|39523084|40130003|
Victoria|60|59454133|37040343|
Regina|37|30578592|41753891|
Adrián|3|70901281|27129272|
Martina|48|16174585|6750161|
Sara|63|36628861|27394886|
Joaquín|35|72612705|58428923|
Camila|38|77796620|18024911|
Andrea|53|67721351|47406906|
David|32|57542140|68653312|
Regina|39|74585895|62746565|
Alexander|3|22055232|79445127|
Emily|30|23936366|72703933|
Camila|32|27161299|7549936|
Santiago|18|5417488|11523168|
Gabriel|51|45031661|84830535|
Andrés|55|27368190|53855771|
Lucas|10|20325851|24543535|
Sofía|27|53080688|63309005|
Tomás|9|44495110|7538495|
Regina|77|53098471|69126067|
Natalia|66|3166440|56103178|
Ángel|5|66361652|13711140|
Nicole|72|21819576|75077472|
Samuel|51|29899638|84369409|
Matías|33|10014173|84098597|
Andrea|71|9202529|82752654|
Regina|53|79857558|87788365|
Alejandro|61|56012674|84920493|
Matías|4|67837229|77696470|
Samuel|40|59192464|45419390|
Emiliano|68|45189138|35805206|
David|76|25038450|60666785|
Gabriela|5|815631|24749850|
Mía|57|71322997|66545921|
María|20|39292221|52836923|
Martina|66|19595765|46393484|
Samuel|22|27826224|88864947|
Adrián|1|73926492|79568290|
Camila|63|10693723|36720615|
Mariana|78|12904528|13821090|
Nicole|3|10453095|60532555|
Mariana|64|30909928|1514|
Alejandra|8|82389|74673486|
Nicolás|51|65316215|75280364|
María|56|21838473|7559424|
Alejandro|22|25038218|36191449|
Andrés|49|14542516|89701524|
María|31|20349000|4003868|
Martina|60|13828915|84592487|
Natalia|47|48475158|52862199|
Daniela|67|44907037|64274936|
Carlos|40|74741981|75142978|
Matías|3|10971563|38978163|
Martina|38|5884559|64647341|
Valentina|51|28756044|11532846|
Sara|21|37266134|88877291|
Gabriela|36|46326972|2277273|
Sara|50|25689018|45932934|
Mateo|5|25134307|7045844|
Martina|60|9150597|48358045|
Camila|29|79932333|84501817|
Mía|42|71461872|42376512|
Martina|16|22662713|8339244|
Carlos|32|42291397|23429099|
Martina|0|1424035|14162941|
Natalia|56|62894639|81093290|
María|65|30085548|53490950|
Andrea|29|16312603|67408712|
Regina|3|30753367|14388037|
Valeria|27|44193494|75936979|
Martina|19|64919027|59683957|
Andrea|33|21410419|20722356|
Mía|23|72331251|51901414|
Fernanda|28|49344949|69583147|
Martina|29|16218492|86806160|
Sara|14|22750203|17495472|
Camila|51|41587432|60388844|
Mariana|66|37860153|69439891|
Isabella|52|17480503|19423639|
Gabriela|59|59742701|50072220|
Andrea|6|55245379|3126959|
Samantha|23|60734330|34483842|
Daniel|48|63326831|25138233|
Paula|12|61902299|1310147|
Alejandra|39|41778021|20231690|
Gabriela|28|47518077|879219|
Santiago|34|66839362|51120863|
María|58|22488735|82235748|
Valentina|20|16449169|57218189|
Fernanda|70|66006642|28405773|
Sara|27|37942455|10120358|
Tomás|23|24214135|14278811|
Lucía|11|70792731|87250330|
Nicolás|28|73809346|60039527|
Andrea|10|21989654|42736368|
Natalia|51|16574704|52438374|
David|12|13056000|15514781|
Fernanda|18|44098461|62010003|
Alejandra|53|68099992|25613373|
Andrés|6|28147797|30213858|
Alejandra|6|32762092|18636567|
Regina|60|27935091|11070530|
Martina|22|30131685|81267023|
Alexander|66|78220633|1953889|
Samuel|22|58292674|48217288|
Regina|35|27814494|34577466|
Sofía|40|50329117|82461211|
Lucía|21|62065015|77118257|
Sebastián|26|15926951|51811754|
Emily|27|21876999|50071530|
Diego|27|60629440|45217197|
Lucas|52|23451178|82826713|
Valentina|56|44350993|88043549|
Mía|31|38664321|11455461|
Gabriel|16|75419733|11387113|
Andrea|51|24710913|34733854|
Daniela|74|4552498|65682853|
Andrea|1|47217641|40973877|
Andrea|16|4238199|11490507|
Diego|29|20533258|26455752|
Natalia|6|27394204|14371138|
Samuel|53|9245361|27865838|
Joaquín|11|28265735|43381144|
Andrea|65|35956120|83751767|
Lucía|3|73684899|7485932|
Gabriela|47|47118139|67396375|
Andrea|55|49374402|49066761|
Sebastián|16|43954543|67329702|
Isabella|10|27744754|16505337|
Nicole|26|53534048|11998106|
Victoria|25|57143948|1147350|
Emily|31|19580755|17206791|
Natalia|13|15904933|39130348|
Alexander|7|58314943|47776152|
Sara|4|33793221|35135134|
Mariana|56|25890953|15922148|
Valentina|53|13480727|39442419|
Alejandro|64|43739117|33996107|
Samuel|7|72746293|56088647|
Alejandra|29|34036700|24359972|
Adrián|66|78755224|73123266|
Natalia|7|58701736|89204336|
Sara|42|69205523|34470658|
Samuel|7|17021162|1752231|
Andrea|62|15522062|77005334|
Sara|31|42575437|52487368|
Valeria|59|77478212|84562528|
Isabella|53|65434046|28540750|
Samuel|26|5966017|51646800|
Victoria|7|12597099|45481026|
Valeria|8|27657652|54299227|
Carlos|73|77657061|85573938|
Martina|23|23555314|69055889|
Samuel|57|47621972|24653658|
Victoria|30|22913650|33994423|
Tomás|19|33656476|8521820|
Samuel|54|72865310|14632379|
Santiago|6|20067776|59559087|
Gabriel|56|22891411|14430430|
Samuel|5|42220899|78416499|
Gabriel|46|73612480|17434033|
Sofía|51|10759592|47599596|
Martina|54|79669674|15646978|
María|51|42612050|38311762|
Daniel|44|50270298|27776211|
Joaquín|41|36860605|3657487|
Joaquín|46|6015730|12094125|
Sofía|29|9704706|62784251|
David|22|48098174|40922324|
Mía|53|27013955|4834616|
Paula|61|7666083|26285693|
Samuel|21|17432212|65462605|
Victoria|1|56004837|43865806|
Emily|12|13599455|7439434|
Emily|43|64546819|70809735|
Tomás|31|15068165|49702895|
Diego|33|47293366|47796293|
Mariana|66|37759991|88514314|
Mariana|42|18939318|19535167|
Camila|37|5703568|21244752|
Sebastián|9|66133532|40692842|
Alejandra|10|939553|71914849|
Nicole|22|41502427|53432123|
Camila|1|75215717|60136367|
Ximena|25|19800967|75437557|
Valeria|5|25530555|7026055|
Victoria|42|39855952|81934700|
Gabriel|36|10091783|84371655|
Isabella|8|39312162|22746888|
Gabriela|30|19581517|21509880|
Lucas|50|65377058|24007498|
Martina|9|67393163|12863108|
Victoria|12|7671737|61039371|
Sebastián|10|35500347|80766456|
Mía|64|6201771|82411438|
Samantha|8|59748433|88884106|
Valeria|7|14312103|37037782|
Victoria|9|32823179|74546318|
Nicole|32|40069406|3762743|
Camila|57|39228296|16222241|
Samantha|12|48297414|22291882|
Gabriela|21|5565618|24776838|
Victoria|11|67919696|59051885|
Matías|9|34450909|25306759|
Daniel|47|19157598|49358996|
Sebastián|75|39889040|31142767|
Paula|64|59389600|7889837|
María|25|9238976|53563338|
Diego|45|50382586|42829138|
Adrián|21|38649834|17216586|
Emiliano|48|6935428|42786578|
Fernanda|32|11352988|58523655|
Tomás|36|12876352|7914938|
Daniel|66|52318170|88332033|
Victoria|75|30535026|27206761|
Mariana|73|46823933|54791031|
Alejandra|77|71803562|64433957|
Andrea|1|2873047|2320060|
Samantha|22|10324933|78197053|
Mateo|11|20815803|15065431|
Alejandro|30|51258421|3830926|
Fernanda|45|29883296|15680552|
Camila|34|8137841|89358481|
Samuel|57|21029436|56273206|
Samantha|3|61686297|20676861|
Ángel|53|49508654|67226921|
Gabriel|76|21056023|26427942|
Carlos|50|77845068|62416455|
Paula|47|33541937|48964185|
Santiago|72|26587353|39782601|
Nicolás|9|71461534|69287597|
Isabella|51|52438458|61902756|
Daniela|66|11270035|13247330|
Fernanda|27|24552960|71575323|
Martina|27|20270007|51871205|
Valeria|67|25174961|29104384|
Andrés|35|64944099|80445508|
Paula|1|2261163|16352749|
Natalia|29|7466740|23706718|
Victoria|78|54172070|25576566|
Camila|33|59368816|32467978|
Martina|4|40573692|67619191|
Camila|39|58613610|87751465|
Emiliano|47|55104679|72619804|
Paula|21|27261479|19721623|
Daniel|4|56471173|40978649|
Santiago|8|55333509|7199428|
Emily|65|56029061|47259107|
Isabella|32|54959282|35970159|
Andrea|25|51977371|59626785|
Sebastián|51|63916305|43247202|
Adrián|36|64657766|47708087|
Tomás|15|21330904|82171086|
Sebastián|16|43703252|49781244|
Sebastián|56|36557282|46706321|
David|55|64486698|21071448|
Tomás|65|69600287|39795553|
Samantha|78|1431636|7663715|
Joaquín|19|12923394|75860156|
David|25|31565901|83699264|
Mateo|26|36794966|31668435|
María|33|7553656|40409423|
Adrián|2|70947470|83216272|
Mía|3|51947583|56182777|
Regina|39|45460686|12737488|
Regina|70|57747737|9403166|
Camila|61|3806254|11356550|
Andrea|30|69192852|31043253|
Isabella|64|32183270|13284209|
David|18|29366138|35278234|
Alejandro|42|9174960|31089496|
Ximena|25|43649984|23350885|
Ángel|71|24726379|16246036|
Alejandra|3|12633706|62354127|
Nicolás|73|45325052|83567532|
Fernanda|17|4131944|64238817|
Martina|52|12275099|68274901|
Mariana|49|65380021|72961628|
Carlos|49|1647187|89763421|
Valentina|58|46552892|42567346|
Andrés|26|59462891|24230364|
Martina|7|42392286|25905044|
Paula|46|52444288|14018112|
Lucía|60|62872033|88150858|
Daniela|63|31748391|58082316|
Matías|28|62345074|89686358|
Mariana|13|48802001|52826265|
Nicole|25|58471055|21854511|
Martina|69|52161866|17393763|
Alejandra|69|37273126|33652154|
Regina|60|28554226|23560151|
Tomás|45|28200348|38376144|
Santiago|56|56639480|18754690|
Regina|58|64762160|83333920|
David|25|60935375|57481952|
Ángel|0|38654362|66831913|
Gabriela|67|67312788|42730924|
Regina|28|940951|42124115|
Matías|36|55666473|20427917|
Camila|15|31834624|47425032|
Emily|20|4500526|44083988|
Sara|50|11147371|64364235|
Adrián|35|51980091|10240295|
Sara|57|61500750|4490752|
Paula|13|15109453|18370947|
Regina|54|50341308|54570070|
Sebastián|39|39821618|57730889|
Mariana|30|39045631|59330624|
Natalia|6|71696642|71669719|
Camila|59|1649270|56840087|
Ximena|43|53481137|83058634|
Fernanda|79|15912538|70031488|
Carlos|18|50364967|54103736|
Mariana|31|26654217|7492955|
Regina|14|64088848|89555858|
Fernanda|66|72909679|18543787|
Andrea|57|30158454|420237|
Gabriela|78|65685817|72568633|
Alejandro|22|67282945|35509092|
Camila|60|40633967|61925082|
Samuel|59|58051470|1036643|
Mía|37|20818238|64236815|
Nicole|45|11980055|9623255|
Lucas|43|72782852|77716206|
María|49|2829450|24199622|
Samuel|17|17468926|33758976|
Fernanda|19|72530999|58044212|
Fernanda|17|79529965|1793941|
Santiago|45|46900196|31977406|
Nicolás|21|27808278|84607362|
Natalia|72|66031416|84431244|
Nicolás|48|68406711|41523366|
Daniel|38|69638001|74580010|
Mariana|58|56675772|2453321|
Daniela|44|6882326|38550677|
María|19|15392384|5152426|
Paula|39|12247018|13106836|
Andrea|38|58505339|71906232|
Emiliano|42|37366023|74731576|
Lucía|42|20015983|65967637|
Isabella|49|30933169|15867780|
Diego|21|77096653|73104326|
Mateo|65|38975519|5700745|
Isabella|52|65177016|20005420|
Fernanda|17|22732237|33974852|
Natalia|21|61224696|53688739|
Ximena|31|9236348|69624989|
Carlos|57|43156337|17048941|
Victoria|1|53107949|45240667|
Ximena|2|13721433|44213274|
Camila|26|42739994|59083228|
Andrea|48|38552330|47388021|
Camila|58|10025245|37695812|
Lucía|17|14976770|69003853|
Sara|38|35340618|37118484|
Sebastián|62|17978475|17445342|
Nicolás|21|34477489|42022010|
Matías|42|64725228|2428765|
Valeria|34|37307826|87560927|
Natalia|69|79115620|11259064|
Adrián|64|2678523|35424288|
Tomás|27|3489365|78921821|
Lucas|57|47953654|67958068|
Sofía|10|38884233|64964893|
Sebastián|51|33838690|12270525|
Mateo|0|12074365|84655649|
Regina|45|13960857|15589145|
Gabriela|6|44941843|85739166|
Ángel|78|49683160|38821491|
Lucía|54|68701553|83068432|
Daniela|23|73593806|77853995|
Andrea|23|45112220|23791883|
Diego|27|62327085|40231864|
Lucía|44|547052|45632534|
Fernanda|36|15348096|88217466|
Lucas|14|45628371|655016|
Lucía|11|55625612|19857537|
Paula|67|72544681|11142660|
Sara|35|54237771|68106619|
Sofía|22|70897515|83258716|
Mateo|68|11442461|21881914|
Paula|24|47882644|24753894|
Diego|10|41937383|30515837|
Mateo|1|15269755|32358807|
Nicolás|38|48971310|6594839|
Fernanda|5|66501415|61789486|
Martina|72|47197170|16704278|
María|55|13233473|80443003|
Nicolás|54|39127779|77898338|
Camila|43|25426883|86327126|
Lucas|23|56190891|14569287|
Daniela|59|43777893|3887758|
Samantha|74|24790529|31612314|
Camila|10|6685151|15437232|
Lucas|52|58626208|61190902|
Martina|5|1560858|80614064|
Alexander|54|78126344|77625084|
Gabriela|77|51316643|16139334|
David|48|46015986|18464922|
Paula|77|36521077|30923551|
Daniel|25|25886711|25477281|
Adrián|8|49322959|64925222|
Regina|45|62502261|2034047|
Andrea|5|28954414|31231748|
Emiliano|4|75135048|89607672|
Carlos|41|13142047|65273713|
Matías|42|70508551|85345409|
Valentina|58|24801460|44043345|
Daniela|42|50718878|73509688|
Camila|42|66513898|26597702|
Sara|74|16951913|3405929|
Lucía|77|69932501|49518214|
María|3|24531389|13563867|
Alejandra|1|4602991|81031138|
Emily|3|52865031|76462276|
Samantha|64|52416245|51121513|
Andrea|32|30770822|7514979|
Alexander|26|70299691|68498228|
Mariana|37|4755643|11932249|
Natalia|53|33577106|3472093|
Valentina|23|32580512|3582432|
Regina|39|4247706|79672465|
Martina|41|24741886|39255276|
Alejandro|54|42828230|20826751|
Emily|60|40849416|49958656|
Fernanda|42|69071446|36232386|
Fernanda|29|66380583|51994141|
Joaquín|30|4039045|37286627|
Regina|77|24359060|82534147|
Camila|22|29887271|60739286|
Martina|57|47763677|85301282|
Mariana|51|31238637|18021371|
Isabella|41|31981823|31552466|
Martina|56|27291912|1410968|
Santiago|39|26394664|55806631|
Lucía|41|16212087|3006345|
Mía|14|69269523|37024796|
Mateo|6|21454489|51966871|
Fernanda|75|48075068|87527306|
Andrea|70|60873888|43209206|
Sara|74|1586562|1822276|
Andrés|34|31354158|4402063|
Andrés|20|53858661|63630723|
Camila|39|22742628|74278562|
Andrea|55|6129030|46525451|
Santiago|36|78826409|4008857|
Martina|13|42334522|58177848|
Mía|63|15941542|13285719|
Alejandra|67|54988247|27434301|
Victoria|78|27617023|45882928|
Natalia|67|79312536|38560274|
Ximena|77|62171176|57950584|
Valentina|32|35547231|38555685|
Sofía|33|7185322|52117555|
Natalia|65|77504443|4764691|
Valentina|15|42279363|73018716|
Alejandra|6|1622914|67097166|
Paula|27|62764267|29687257|
Gabriel|16|1089418|69089269|
María|36|37506430|71027765|
Samuel|27|45423950|63740883|
Mateo|39|7163088|67467893|
Emily|33|7666759|2841347|
Valentina|9|61845648|76858495|
Joaquín|23|66766300|79584033|
Ángel|39|70687349|53505492|
Sara|56|50192578|1195409|
Tomás|63|60566672|35208726|
Victoria|7|56806724|49530275|
María|43|75529504|21612683|
Gabriel|78|69045091|88236015|
Alejandra|31|67674127|77032086|
Adrián|9|21877337|85285509|
Emiliano|21|17481440|77398885|
Samuel|25|62928567|34749401|
Valentina|78|53266115|56490739|
Emiliano|53|22283143|3208667|
Daniela|77|16860160|14498045|
Andrea|50|32955862|61402703|
Mateo|11|33075203|8410778|
Martina|44|63616336|40930482|
Ximena|40|71166823|87446094|
Paula|44|52138373|44462317|
David|25|41312868|9847546|
Ximena|67|27087417|2029601|
María|57|53871132|60100753|
Daniel|79|77843174|21069252|
Sofía|17|69232798|60016164|
Alejandro|78|10513278|58269116|
Natalia|2|47268288|2985146|
Sara|11|62606787|17715923|
Ximena|2|79506604|7369846|
Martina|71|56895603|24546388|
Emily|13|35625352|48316865|
Lucía|20|52316822|70806468|
Lucas|70|5282064|75223032|
Gabriela|72|64527150|14091534|
Ximena|72|8676000|7225333|
Daniela|69|72609446|51661730|
Ximena|30|982861|13394335|
Natalia|69|8795313|40575507|
Samuel|23|73763178|25068347|
Martina|72|39976645|60075355|
Tomás|53|68916142|73214887|
Martina|39|56930336|45887905|
Valeria|48|79396581|54380461|
María|61|46844052|53182238|
Andrea|50|45077866|17544091|
Valeria|49|32213987|65242606|
Mateo|12|1742303|73893530|
Sara|48|49511223|75787820|
Nicole|54|68698580|28441749|
Ximena|55|49024210|16897070|
Regina|15|42519952|23274576|
Daniela|19|68796509|23202222|
Sofía|9|73329946|39300882|
David|69|44429502|27687218|
Nicolás|53|70760210|60188838|
Isabella|11|45723574|71106271|
Alejandro|2|33910563|81803218|
Martina|75|26448827|53318654|
David|43|43488928|46413855|
María|37|67435030|41999596|
Gabriela|59|1592422|22439882|
María|0|13836539|28949230|
Natalia|67|10785801|32497978|
Samuel|42|31968671|16608495|
Andrés|53|74513987|37473444|
Natalia|13|31467834|76520512|
Andrea|38|49808544|7119384|
Natalia|28|26627490|61121359|
Joaquín|67|11385575|79495270|
Paula|23|40882101|37597977|
Martina|18|52963563|88405862|
Valeria|53|17822773|4731802|
Samuel|3|39005166|57290359|
Victoria|56|17659663|1352787|
Alexander|35|8800811|79492149|
Gabriela|40|66637856|29895635|
Victoria|13|8278204|62817715|
Mía|38|43543749|51277649|
Mía|70|33679967|18965456|
Daniel|74|20537201|1898340|
Camila|27|34044593|14960308|
Samuel|36|77358136|60405221|
Sara|71|35953917|24565382|
Samantha|54|22419170|53845492|
Valeria|2|20545707|33754474|
Camila|75|54609459|24785080|
Alejandro|27|39643937|2148787|
Valeria|9|22770403|66646993|
Ximena|58|57245108|6037651|
Mariana|49|24815431|27776368|
Andrés|67|47073968|27237131|
Andrea|46|1725120|66293092|
Martina|59|60781887|47127530|
Samuel|46|49880850|71142143|
Alejandra|10|44950745|65103039|
Alejandra|16|72589543|55715101|
Mía|34|12729818|60729049|
Sebastián|32|59181053|16234758|
Diego|36|77210515|21759143|
María|36|10180171|85331499|
Alejandro|32|68859344|35451793|
Emiliano|8|32072813|51447977|
Daniel|55|55201033|53573100|
Sebastián|5|26325756|76671443|
Joaquín|20|11235746|9421079|
Alexander|4|52079763|26099399|
Matías|55|8450230|13942248|
Natalia|27|76275168|57814337|
Lucas|39|40392214|935032|
Emily|68|76578564|5756268|
Ángel|75|58663427|48678169|
Sofía|76|65245310|47603658|
Alejandro|27|53017542|36258312|
Daniela|30|25148|10865636|
Fernanda|69|79168361|85159683|
Mateo|55|43417069|88519662|
Gabriela|50|34537503|19396011|
Andrea|1|60420652|12039105|
Daniel|32|73609865|69546059|
Victoria|36|8607287|4203396|
Diego|28|37830428|61410062|
Samantha|13|3796815|65343539|
Mariana|65|48446238|69410608|
David|30|14396426|68485006|
Gabriela|54|41790953|2123260|
Santiago|6|49106007|79775087|
Sara|1|3345417|51453510|
Santiago|8|77756808|14899622|
Regina|38|45576222|57009299|
Alexander|47|20715282|40569344|
Diego|77|36994242|80440000|
Valeria|40|62052848|21125377|
Sara|46|40773262|78331870|
Lucía|4|47160274|86833038|
Camila|53|59021038|23800403|
Alexander|47|34975766|48342888|
Fernanda|2|5312052|25846660|
Natalia|51|64115090|39602153|
Gabriel|6|59570154|84148039|
Nicolás|71|68640040|72464932|
Martina|51|34547786|7864135|
Valeria|15|32099072|72405914|
Valentina|35|13164029|72739248|
Emily|56|12490437|48869904|
David|64|51788053|20969834|
Natalia|74|73457994|85027563|
Andrea|47|9521543|59910017|
Valeria|14|57698320|24646325|
Gabriel|5|59533888|72201076|
Gabriela|21|3192045|4169012|
Regina|8|23953343|77280541|
Valeria|7|10257558|27789171|
Natalia|61|62660243|56667789|
Alejandra|58|70646792|9576633|
Valeria|74|13645990|71814569|
Natalia|32|66464294|7047006|
Martina|0|79581906|54065027|
Fernanda|20|68962868|23094593|
Martina|33|59787820|46117669|
Lucía|69|11857334|83924042|
Andrés|16|78544581|44074424|
Sofía|25|46351538|72672348|
María|37|45296701|7733955|
Martina|11|20937883|23356465|
Adrián|76|40615958|8328987|
Andrea|47|68133672|7476740|
Alejandra|0|34392116|75749412|
Paula|78|53468018|21481754|
Lucía|56|74815871|81354726|
Ángel|35|71737179|6112381|
Alexander|6|65331962|7168278|
Santiago|29|53318372|77279310|
Isabella|13|7987564|47533913|
Ximena|20|55153368|36726420|
Victoria|15|27738230|39481850|
Samuel|12|20881620|57823396|
María|2|56338361|1418800|
Martina|1|53662411|56993221|
Alejandro|14|1262819|79091718|
Lucía|73|30824647|19224518|
Martina|73|53481175|46719228|
Ximena|52|65827279|24422773|
Andrea|66|65838641|60006711|
Ximena|70|11777338|50767458|
Ximena|19|55529344|13695435|
Fernanda|3|43252361|82516017|
Lucas|4|682559|10915493|
Matías|11|14345595|87479004|
Andrés|70|24032515|64408088|
Matías|6|61798163|67303579|
Gabriela|72|47462498|51683395|
Nicolás|53|17287355|25199837|
Ximena|48|63400315|25923453|
Fernanda|30|56402906|16188594|
Ximena|46|68080957|33011254|
Martina|29|41759866|29121552|
Santiago|22|55205512|40360988|
Natalia|17|75961686|26405851|
Camila|35|23745306|42893067|
Mariana|58|24472575|55448458|
Lucía|73|74376706|67641692|
Sara|47|67597573|37753060|
María|35|73936962|9685974|
Valentina|17|20474696|48417399|
Nicole|62|70069220|43226068|
Valentina|12|68640686|51300016|
Adrián|51|10317773|16485152|
Samantha|29|23619791|67122422|
Sofía|69|14026419|52004926|
Valentina|27|39742765|89428889|
Sofía|23|14317384|25835649|
Samuel|19|51762569|4186735|
Carlos|68|46533804|13590541|
Andrea|68|25311764|23874426|
Santiago|5|72186652|12433214|
María|51|76582238|49056490|
Carlos|44|31982025|8351250|
Santiago|6|23447232|38836227|
Martina|54|33577591|70309891|
Natalia|36|32985102|70905888|
Emiliano|8|75679074|76961331|
Emiliano|31|39499616|55803468|
Joaquín|52|67278661|29639930|
Gabriel|60|70887889|70214720|
Andrea|67|39573345|8050396|
Carlos|78|35027525|55163363|
Samantha|61|11453344|9852222|
Tomás|65|11812909|17818191|
Nicole|38|29143639|88154754|
Isabella|39|32996782|76498482|
Mateo|55|28255088|8432042|
Valentina|38|18285214|89267024|
Regina|35|66062591|71197637|
Lucía|47|62529546|53862730|
Alejandro|67|19782149|76076305|
Diego|4|8784030|59491948|
Alexander|17|69393661|21568874|
Alejandro|56|50973568|77367266|
Natalia|31|33664142|20124430|
Victoria|61|24999871|8031096|
Nicole|75|31140182|19110460|
Valeria|44|69646966|33539189|
Mariana|44|22909285|88803434|
Sofía|69|37807002|47706771|
Martina|66|77681087|11445229|
Ángel|24|42936183|88092144|
Mateo|60|13050143|40261924|
Alexander|23|1464907|70523089|
Samantha|16|36196694|36953349|
Isabella|61|9600845|64779821|
Camila|15|27565266|44711421|
Ximena|0|13670221|38359839|
Lucas|7|65370514|38838777|
Regina|41|60630840|60501943|
Matías|33|62094257|8023651|
Joaquín|24|75712704|39623677|
David|61|42904932|68040895|
Paula|22|27693656|76365000|
Samantha|47|39941151|49711432|
Alejandra|0|18661475|74465541|
Alejandra|57|62368418|52507811|
Mía|66|65723179|69395999|
Natalia|47|46904452|68836253|
Nicole|66|43897858|39775154|
Isabella|30|44694779|60821640|
Camila|27|64675136|24348768|
Carlos|3|76265698|59721669|
Mateo|8|73145121|41027431|
Martina|69|39094300|73443508|
Andrés|47|15270729|26749238|
Mía|34|74565825|1230128|
Valentina|26|63959287|49679660|
Alexander|29|50950850|28719797|
Natalia|28|14265218|35261287|
Camila|20|12140082|19958136|
Mía|58|13990040|14703334|
Regina|14|10465166|49765008|
Mateo|2|48021461|33713050|
Ximena|35|5365867|38346692|
Daniel|8|42710147|75330736|
